GRID       10073        96.1138 -49.914451.969  
GRID    10010073        96.1138 49.9144 51.969  
GRID       10074        96.6997 -51.365 51.969  
GRID    10010074        96.6997 51.365  51.969  
GRID       10075        97.2857 -52.815651.9691 
GRID    10010075        97.2857 52.8156 51.9691 
GRID       10076        97.8716 -54.266151.9691 
GRID    10010076        97.8716 54.2661 51.9691 
GRID       10077        98.4575 -55.716751.9691 
GRID    10010077        98.4575 55.7167 51.9691 
GRID       10078        99.0435 -57.167351.9692 
GRID    10010078        99.0435 57.1673 51.9692 
GRID       10079        99.6294 -58.617851.9692 
GRID    10010079        99.6294 58.6178 51.9692 
GRID       10080        100.215 -60.068451.9693 
GRID    10010080        100.215 60.0684 51.9693 
GRID       10081        100.801 -61.519 51.9693 
GRID    10010081        100.801 61.519  51.9693 
GRID       10082        101.387 -62.969551.9693 
GRID    10010082        101.387 62.9695 51.9693 
GRID       10083        101.973 -64.420151.9694 
GRID    10010083        101.973 64.4201 51.9694 
GRID       10084        102.447 -65.593851.9694 
GRID    10010084        102.447 65.5938 51.9694 
GRID       10085        102.921 -66.767451.9695 
GRID    10010085        102.921 66.7674 51.9695 
GRID       10086        103.395 -67.941151.9695 
GRID    10010086        103.395 67.9411 51.9695 
GRID       10087        103.87  -69.114751.9693 
GRID    10010087        103.87  69.1147 51.9693 
GRID       10088        104.344 -70.288451.9693 
GRID    10010088        104.344 70.2884 51.9693 
GRID       10089        104.818 -71.462 51.9694 
GRID    10010089        104.818 71.462  51.9694 
GRID       10090        105.292 -72.635751.9694 
GRID    10010090        105.292 72.6357 51.9694 
GRID       10091        105.766 -73.809351.9695 
GRID    10010091        105.766 73.8093 51.9695 
GRID       10092        106.24  -74.983 51.9695 
GRID    10010092        106.24  74.983  51.9695 
GRID       10093        106.714 -76.156751.9696 
GRID    10010093        106.714 76.1567 51.9696 
GRID       10094        107.188 -77.330351.9696 
GRID    10010094        107.188 77.3303 51.9696 
GRID       10095        107.662 -78.504 51.9697 
GRID    10010095        107.662 78.504  51.9697 
GRID       10096        108.331 -80.159651.9696 
GRID    10010096        108.331 80.1596 51.9696 
GRID       10097        109.    -81.815151.9696 
GRID    10010097        109.    81.8151 51.9696 
GRID       10098        109.435 -82.892651.9697 
GRID    10010098        109.435 82.8926 51.9697 
GRID       20002        92.31   -9.5    50.46   
GRID    10020002        92.31   9.5     50.46   
GRID       20003        86.4694 -23.961551.8944 
GRID    10020003        86.4694 23.9615 51.8944 
GRID       20004        87.0183 -22.602451.7751 
GRID    10020004        87.0183 22.6024 51.7751 
GRID       20005        87.567  -21.243951.6637 
GRID    10020005        87.567  21.2439 51.6637 
GRID       20006        88.1157 -19.885351.5374 
GRID    10020006        88.1157 19.8853 51.5374 
GRID       20007        88.6644 -18.526851.4133 
GRID    10020007        88.6644 18.5268 51.4133 
GRID       20008        89.213  -17.168251.265  
GRID    10020008        89.213  17.1682 51.265  
GRID       20009        89.7617 -15.809751.1177 
GRID    10020009        89.7617 15.8097 51.1177 
GRID       20010        90.3104 -14.451150.972  
GRID    10020010        90.3104 14.4511 50.972  
GRID       20011        90.8591 -13.092650.8199 
GRID    10020011        90.8591 13.0926 50.8199 
GRID       20012        91.4077 -11.734 50.6823 
GRID    10020012        91.4077 11.734  50.6823 
GRID       20013        91.8589 -10.617 50.5647 
GRID    10020013        91.8589 10.617  50.5647 
GRID       20014        66.18   -9.5    51.19   
